evidence_id,source_phase,source_file,source_row_identifier,model_family,model_name,candidate_id,algorithm_regime,task,evaluation_level,split_regime,data_scope,prefix_type,prefix_value,evidence_budget,feature_family,calibrator,threshold_policy,threshold_source,accumulator,stopping_policy,clean_or_oracle,result_origin,result_scope,preferred_for_future_tables,preferred_for_future_figures,official_claim_allowed,benchmark_relative_claim_allowed,n_predictions,n_readers,n_trials,n_prefix_rows,coverage,AUROC,PR_AUC,balanced_accuracy,macro_F1,Brier,RMSE,MAE,R2,calibration_intercept,calibration_slope,CI_low,CI_high,p_value,metric_scale,value_source_text,source_trace_status,notes
D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00008,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,8,D3,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,official_compatible_lite,CopCo_TYP,reader_aggregated,unseen_reader_and_text,,,,,d3_lite_all,sigmoid_cv3,inner_balanced_accuracy,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,39.0,,,,,0.7316468253968255,0.6329365079365078,0.6123511904761905,0.5845734126984127,0.1671229569271657,,,,,,,,,proportion_0_1_for_performance_metrics,Row 8 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,exact_file_trace,Reader-aggregated D3_Lite secondary metric rows.
D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00009,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,9,D3,d3_lite_plus_full_official_extension,candidate_0011_c51e744a96,official_compatible_lite,CopCo_TYP,reader_aggregated,unseen_reader,,,,,d3_lite_all,sigmoid_cv3,inner_balanced_accuracy,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,55.0,,,,,0.7877777777777778,0.7366558441558441,0.7118055555555555,0.6880785268652916,0.174676841603128,,,,,,,,,proportion_0_1_for_performance_metrics,Row 9 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,exact_file_trace,Reader-aggregated D3_Lite secondary metric rows.
D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00010,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,10,D3,d3_lite_plus_full_official_extension,candidate_0011_c51e744a96,official_compatible_lite,CopCo_TYP,reader_aggregated,unseen_text,,,,,d3_lite_all,sigmoid_cv3,inner_balanced_accuracy,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,113.0,,,,,0.9377607454465038,0.8851985443532677,0.8379298681194967,0.7869311039633244,0.1335911030089971,,,,,,,,,proportion_0_1_for_performance_metrics,Row 10 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,exact_file_trace,Reader-aggregated D3_Lite secondary metric rows.
D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00011,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,11,D3,d3_lite_plus_full_official_extension,candidate_0011_c51e744a96,official_compatible_lite,CopCo_TYP,reader_aggregated,unseen_reader_and_text,,,,,d3_lite_all,sigmoid_cv3,inner_balanced_accuracy,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,39.0,,,,,0.7093253968253969,0.6006944444444444,0.6361607142857143,0.6173985940530058,0.1707979536988103,,,,,,,,,proportion_0_1_for_performance_metrics,Row 11 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,exact_file_trace,Reader-aggregated D3_Lite secondary metric rows.
D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00012,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,12,D3,d3_lite_plus_raw_gaze,candidate_0009_89e1a1f5ed,official_compatible_lite,CopCo_TYP,reader_aggregated,unseen_reader,,,,,d3_lite_raw_summary,none,inner_balanced_accuracy,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,55.0,,,,,0.8447222222222223,0.7859722222222223,0.6326388888888889,0.6068139376962906,0.1579714218408436,,,,,,,,,proportion_0_1_for_performance_metrics,Row 12 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,exact_file_trace,Reader-aggregated D3_Lite secondary metric rows.
D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00013,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,13,D3,d3_lite_plus_raw_gaze,candidate_0009_89e1a1f5ed,official_compatible_lite,CopCo_TYP,reader_aggregated,unseen_text,,,,,d3_lite_raw_summary,none,inner_balanced_accuracy,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,113.0,,,,,0.966242410839934,0.9117979321814548,0.8917094206103493,0.8402573307624458,0.1036424398950189,,,,,,,,,proportion_0_1_for_performance_metrics,Row 13 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,exact_file_trace,Reader-aggregated D3_Lite secondary metric rows.
D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00014,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,14,D3,d3_lite_plus_raw_gaze,candidate_0009_89e1a1f5ed,official_compatible_lite,CopCo_TYP,reader_aggregated,unseen_reader_and_text,,,,,d3_lite_raw_summary,none,inner_balanced_accuracy,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,39.0,,,,,0.7023809523809523,0.6360119047619047,0.6242559523809523,0.5906024531024532,0.1684069129927508,,,,,,,,,proportion_0_1_for_performance_metrics,Row 14 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,exact_file_trace,Reader-aggregated D3_Lite secondary metric rows.
D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00015,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,15,D3,d3_lite_plus_raw_gaze,candidate_0004_3f1cbc883e,official_compatible_lite,CopCo_TYP,reader_aggregated,unseen_reader,,,,,d3_lite_raw_summary,sigmoid_cv3,inner_balanced_accuracy,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,55.0,,,,,0.8333333333333334,0.7796717171717171,0.7791666666666667,0.7471524186597718,0.1693414428051356,,,,,,,,,proportion_0_1_for_performance_metrics,Row 15 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,exact_file_trace,Reader-aggregated D3_Lite secondary metric rows.
D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00016,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,16,D3,d3_lite_plus_raw_gaze,candidate_0004_3f1cbc883e,official_compatible_lite,CopCo_TYP,reader_aggregated,unseen_text,,,,,d3_lite_raw_summary,sigmoid_cv3,inner_balanced_accuracy,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,113.0,,,,,0.8981959913151863,0.8031475681488034,0.846870376140887,0.7970230953053158,0.1411936219792231,,,,,,,,,proportion_0_1_for_performance_metrics,Row 16 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,exact_file_trace,Reader-aggregated D3_Lite secondary metric rows.
D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00017,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,17,D3,d3_lite_plus_raw_gaze,candidate_0004_3f1cbc883e,official_compatible_lite,CopCo_TYP,reader_aggregated,unseen_reader_and_text,,,,,d3_lite_raw_summary,sigmoid_cv3,inner_balanced_accuracy,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,39.0,,,,,0.7594246031746031,0.6593253968253967,0.5617559523809523,0.5219818376068377,0.1716852411596985,,,,,,,,,proportion_0_1_for_performance_metrics,Row 17 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,exact_file_trace,Reader-aggregated D3_Lite secondary metric rows.
D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00018,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,18,D3,d3_lite_plus_raw_gaze,candidate_0010_99ae4c18ef,official_compatible_lite,CopCo_TYP,reader_aggregated,unseen_reader,,,,,d3_lite_raw_summary,sigmoid_cv3,inner_balanced_accuracy,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,55.0,,,,,0.8208333333333333,0.7535714285714286,0.7034722222222223,0.6554563492063492,0.1694551244924813,,,,,,,,,proportion_0_1_for_performance_metrics,Row 18 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,exact_file_trace,Reader-aggregated D3_Lite secondary metric rows.
D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00019,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,19,D3,d3_lite_plus_raw_gaze,candidate_0010_99ae4c18ef,official_compatible_lite,CopCo_TYP,reader_aggregated,unseen_text,,,,,d3_lite_raw_summary,sigmoid_cv3,inner_balanced_accuracy,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,113.0,,,,,0.9684079349443128,0.9033087572150073,0.8544811477222469,0.8061576384506371,0.1132439437094783,,,,,,,,,proportion_0_1_for_performance_metrics,Row 19 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,exact_file_trace,Reader-aggregated D3_Lite secondary metric rows.
D3_EyeBench_own_method_score_max_v2_official_compatible_lite_00020,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,20,D3,d3_lite_plus_raw_gaze,candidate_0010_99ae4c18ef,official_compatible_lite,CopCo_TYP,reader_aggregated,unseen_reader_and_text,,,,,d3_lite_raw_summary,sigmoid_cv3,inner_balanced_accuracy,,,,clean,clean_evaluation,secondary_completed_result,,,False,True,39.0,,,,,0.6716269841269841,0.6197420634920634,0.5915178571428572,0.512057387057387,0.1756799104485728,,,,,,,,,proportion_0_1_for_performance_metrics,Row 20 in analysis/d3_eyebench_own_method_score_max_v2/reader_aggregated_metrics.csv,exact_file_trace,Reader-aggregated D3_Lite secondary metric rows.
OperatingPointAdaptation_v1_operating_point_diagnostic_00000,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,0,D3,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,operating_point_diagnostic,CopCo_TYP,reader_aggregated,unseen_reader,,,,,D3_dfm_residual_gaze_only,,fixed_0_5,fixed_0_5,,,clean,clean_evaluation,secondary_completed_result,,,True,True,57.0,57.0,,,,0.8961218836565096,0.8737669012394285,0.8157894736842105,0.8074324324324325,0.1325857880206321,,,,-0.607195691594816,2.025916446083834,,,,proportion_0_1_for_performance_metrics,Row 0 in analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,exact_file_trace,Reader probability aggregation metric rows from operating-point adaptation.
OperatingPointAdaptation_v1_operating_point_diagnostic_00001,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,1,D3,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,operating_point_diagnostic,CopCo_TYP,reader_aggregated,unseen_reader_and_text,,,,,D3_dfm_residual_gaze_only,,fixed_0_5,fixed_0_5,,,clean,clean_evaluation,secondary_completed_result,,,True,True,34.0,34.0,,,,0.8541666666666666,0.773968253968254,0.7458333333333333,0.7312252964426877,0.1501092056831028,,,,-0.7653116144454498,0.9591521447069388,,,,proportion_0_1_for_performance_metrics,Row 1 in analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,exact_file_trace,Reader probability aggregation metric rows from operating-point adaptation.
OperatingPointAdaptation_v1_operating_point_diagnostic_00002,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,2,D3,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,operating_point_diagnostic,CopCo_TYP,reader_aggregated,unseen_text,,,,,D3_dfm_residual_gaze_only,,fixed_0_5,fixed_0_5,,,clean,clean_evaluation,secondary_completed_result,,,True,True,57.0,57.0,,,,0.92797783933518,0.9007604344325302,0.868421052631579,0.8492063492063492,0.1228039242783269,,,,-0.6788071890724431,2.5222495090969845,,,,proportion_0_1_for_performance_metrics,Row 2 in analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,exact_file_trace,Reader probability aggregation metric rows from operating-point adaptation.
OperatingPointAdaptation_v1_operating_point_diagnostic_00003,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,3,D3,D3_EyeBench_Lite,candidate_0000,operating_point_diagnostic,CopCo_TYP,reader_aggregated,unseen_reader,,,,,D3_EyeBench_Lite,,fixed_0_5,fixed_0_5,,,clean,clean_evaluation,secondary_completed_result,,,True,True,55.0,55.0,,,,0.8468468468468469,0.733418232973587,0.753003003003003,0.7417840375586855,0.1783118922796277,,,,-0.8653818164119431,0.9738001555526982,,,,proportion_0_1_for_performance_metrics,Row 3 in analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,exact_file_trace,Reader probability aggregation metric rows from operating-point adaptation.
OperatingPointAdaptation_v1_operating_point_diagnostic_00004,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,4,D3,D3_EyeBench_Lite,candidate_0000,operating_point_diagnostic,CopCo_TYP,reader_aggregated,unseen_reader_and_text,,,,,D3_EyeBench_Lite,,fixed_0_5,fixed_0_5,,,clean,clean_evaluation,secondary_completed_result,,,True,True,39.0,39.0,,,,0.7792207792207793,0.6481835158305747,0.6201298701298701,0.6201298701298701,0.1892822556437215,,,,-0.7846743632234763,1.1337509907178465,,,,proportion_0_1_for_performance_metrics,Row 4 in analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,exact_file_trace,Reader probability aggregation metric rows from operating-point adaptation.
OperatingPointAdaptation_v1_operating_point_diagnostic_00005,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,5,D3,D3_EyeBench_Lite,candidate_0000,operating_point_diagnostic,CopCo_TYP,reader_aggregated,unseen_text,,,,,D3_EyeBench_Lite,,fixed_0_5,fixed_0_5,,,clean,clean_evaluation,secondary_completed_result,,,True,True,55.0,55.0,,,,0.8543543543543543,0.7367202073032064,0.753003003003003,0.7417840375586855,0.1684804015343214,,,,-0.7918180597358998,1.3010053919213862,,,,proportion_0_1_for_performance_metrics,Row 5 in analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,exact_file_trace,Reader probability aggregation metric rows from operating-point adaptation.
OperatingPointAdaptation_v1_operating_point_diagnostic_00006,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,6,D3,D3_FullFeature_EyeBenchFolds,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,operating_point_diagnostic,CopCo_TYP,reader_aggregated,unseen_reader,,,,,D3_dfm_residual_gaze_only,,fixed_0_5,fixed_0_5,,,clean,clean_evaluation,secondary_completed_result,,,True,True,55.0,55.0,,,,0.8123123123123123,0.7771532412449913,0.7387387387387387,0.7352832284339134,0.2015871995935183,,,,-0.6096119244946412,4.149824943777067,,,,proportion_0_1_for_performance_metrics,Row 6 in analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,exact_file_trace,Reader probability aggregation metric rows from operating-point adaptation.
OperatingPointAdaptation_v1_operating_point_diagnostic_00007,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,7,D3,D3_FullFeature_EyeBenchFolds,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,operating_point_diagnostic,CopCo_TYP,reader_aggregated,unseen_reader_and_text,,,,,D3_dfm_residual_gaze_only,,fixed_0_5,fixed_0_5,,,clean,clean_evaluation,secondary_completed_result,,,True,True,39.0,39.0,,,,0.724025974025974,0.606610449601454,0.711038961038961,0.6990740740740741,0.2117497181425215,,,,-0.8143630142475192,2.099270085404947,,,,proportion_0_1_for_performance_metrics,Row 7 in analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,exact_file_trace,Reader probability aggregation metric rows from operating-point adaptation.
OperatingPointAdaptation_v1_operating_point_diagnostic_00008,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,8,D3,D3_FullFeature_EyeBenchFolds,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,operating_point_diagnostic,CopCo_TYP,reader_aggregated,unseen_text,,,,,D3_dfm_residual_gaze_only,,fixed_0_5,fixed_0_5,,,clean,clean_evaluation,secondary_completed_result,,,True,True,55.0,55.0,,,,0.8483483483483484,0.7790676472160216,0.737987987987988,0.7445820433436532,0.199765960047432,,,,-0.45909628219812,5.126184364733057,,,,proportion_0_1_for_performance_metrics,Row 8 in analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,exact_file_trace,Reader probability aggregation metric rows from operating-point adaptation.
OperatingPointAdaptation_v1_operating_point_diagnostic_00009,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,9,D3,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,operating_point_diagnostic,CopCo_TYP,reader_aggregated,unseen_reader,,,,,D3_dfm_residual_gaze_only,,fixed_0_5,fixed_0_5,,,clean,clean_evaluation,secondary_completed_result,,,True,True,57.0,57.0,,,,0.8767313019390581,0.8366246679677585,0.8289473684210527,0.8246153846153846,0.1365403647664131,,,,-0.6235952027858843,1.4070678237058007,,,,proportion_0_1_for_performance_metrics,Row 9 in analysis/operating_point_adaptation_v1/reader_probability_aggregation_metrics.csv,exact_file_trace,Reader probability aggregation metric rows from operating-point adaptation.
